node_id,workspace,layer,node_kind,label,source_file,source_id,evidence_status,semantics_status,notes
DI-BADGE-SESSION-STATUS,WS-DIAGNOSTICS,optimized,element,Статус UI-сессии,diagnostics_element_catalog_v19.csv,DI-BADGE-SESSION-STATUS,designed_target,pending,type=badge; region=DI-STATUS; binding=diagnostics.runtime.last_ui_session_status
FIELDGROUP-WS-DIAGNOSTICS-scope_selected_context,WS-DIAGNOSTICS,optimized,field_group,scope selected_context,diagnostics_field_catalog_v19.csv,FIELDGROUP-WS-DIAGNOSTICS-scope_selected_context,designed_target,pending,Field grouping by scope.
FIELDGROUP-WS-DIAGNOSTICS-scope_diagnostics_manifest,WS-DIAGNOSTICS,optimized,field_group,scope diagnostics_manifest,diagnostics_field_catalog_v19.csv,FIELDGROUP-WS-DIAGNOSTICS-scope_diagnostics_manifest,designed_target,pending,Field grouping by scope.
FIELDGROUP-WS-DIAGNOSTICS-scope_bundle,WS-DIAGNOSTICS,optimized,field_group,scope bundle,diagnostics_field_catalog_v19.csv,FIELDGROUP-WS-DIAGNOSTICS-scope_bundle,designed_target,pending,Field grouping by scope.
FIELDGROUP-WS-DIAGNOSTICS-scope_latest_bundle,WS-DIAGNOSTICS,optimized,field_group,scope latest_bundle,diagnostics_field_catalog_v19.csv,FIELDGROUP-WS-DIAGNOSTICS-scope_latest_bundle,designed_target,pending,Field grouping by scope.
FIELDGROUP-WS-DIAGNOSTICS-scope_health,WS-DIAGNOSTICS,optimized,field_group,scope health,diagnostics_field_catalog_v19.csv,FIELDGROUP-WS-DIAGNOSTICS-scope_health,designed_target,pending,Field grouping by scope.
FIELDGROUP-WS-DIAGNOSTICS-scope_selfcheck,WS-DIAGNOSTICS,optimized,field_group,scope selfcheck,diagnostics_field_catalog_v19.csv,FIELDGROUP-WS-DIAGNOSTICS-scope_selfcheck,designed_target,pending,Field grouping by scope.
FIELDGROUP-WS-DIAGNOSTICS-scope_runtime_env,WS-DIAGNOSTICS,optimized,field_group,scope runtime_env,diagnostics_field_catalog_v19.csv,FIELDGROUP-WS-DIAGNOSTICS-scope_runtime_env,designed_target,pending,Field grouping by scope.
FIELDGROUP-WS-DIAGNOSTICS-scope_autosave,WS-DIAGNOSTICS,optimized,field_group,scope autosave,diagnostics_field_catalog_v19.csv,FIELDGROUP-WS-DIAGNOSTICS-scope_autosave,designed_target,pending,Field grouping by scope.
FIELDGROUP-WS-DIAGNOSTICS-scope_bundle_policy,WS-DIAGNOSTICS,optimized,field_group,scope bundle_policy,diagnostics_field_catalog_v19.csv,FIELDGROUP-WS-DIAGNOSTICS-scope_bundle_policy,designed_target,pending,Field grouping by scope.
FIELDGROUP-WS-DIAGNOSTICS-scope_send,WS-DIAGNOSTICS,optimized,field_group,scope send,diagnostics_field_catalog_v19.csv,FIELDGROUP-WS-DIAGNOSTICS-scope_send,designed_target,pending,Field grouping by scope.
DI-FLD-RUN-ID,WS-DIAGNOSTICS,optimized,field,Идентификатор прогона,diagnostics_field_catalog_v19.csv,DI-FLD-RUN-ID,designed_target,pending,data_type=uuid; scope=selected_context
DI-FLD-RUN-CONTRACT-HASH,WS-DIAGNOSTICS,optimized,field,Hash контракта прогона,diagnostics_field_catalog_v19.csv,DI-FLD-RUN-CONTRACT-HASH,designed_target,pending,data_type=hash; scope=selected_context
DI-FLD-OBJECTIVE-HASH,WS-DIAGNOSTICS,optimized,field,Hash objective contract,diagnostics_field_catalog_v19.csv,DI-FLD-OBJECTIVE-HASH,designed_target,pending,data_type=hash; scope=selected_context
DI-FLD-BASELINE-HASH,WS-DIAGNOSTICS,optimized,field,Hash active baseline,diagnostics_field_catalog_v19.csv,DI-FLD-BASELINE-HASH,designed_target,pending,data_type=hash; scope=selected_context
DI-FLD-SUITE-SNAPSHOT-HASH,WS-DIAGNOSTICS,optimized,field,Hash validated suite snapshot,diagnostics_field_catalog_v19.csv,DI-FLD-SUITE-SNAPSHOT-HASH,designed_target,pending,data_type=hash; scope=selected_context
DI-FLD-EVIDENCE-MANIFEST-ID,WS-DIAGNOSTICS,optimized,field,Идентификатор evidence manifest,diagnostics_field_catalog_v19.csv,DI-FLD-EVIDENCE-MANIFEST-ID,designed_target,pending,data_type=uuid; scope=diagnostics_manifest
DI-FLD-EVIDENCE-SOURCE-COUNT,WS-DIAGNOSTICS,optimized,field,Количество source artifacts,diagnostics_field_catalog_v19.csv,DI-FLD-EVIDENCE-SOURCE-COUNT,designed_target,pending,data_type=integer; scope=diagnostics_manifest; unit=шт.
DI-FLD-EVIDENCE-DERIVED-COUNT,WS-DIAGNOSTICS,optimized,field,Количество derived artifacts,diagnostics_field_catalog_v19.csv,DI-FLD-EVIDENCE-DERIVED-COUNT,designed_target,pending,data_type=integer; scope=diagnostics_manifest; unit=шт.
DI-FLD-EVIDENCE-RUNTIME-COUNT,WS-DIAGNOSTICS,optimized,field,Количество runtime artifacts,diagnostics_field_catalog_v19.csv,DI-FLD-EVIDENCE-RUNTIME-COUNT,designed_target,pending,data_type=integer; scope=diagnostics_manifest; unit=шт.
DI-FLD-TRUTH-WARNING-COUNT,WS-DIAGNOSTICS,optimized,field,Количество truth warnings,diagnostics_field_catalog_v19.csv,DI-FLD-TRUTH-WARNING-COUNT,designed_target,pending,data_type=integer; scope=diagnostics_manifest; unit=шт.
DI-FLD-MISSING-ARTIFACT-COUNT,WS-DIAGNOSTICS,optimized,field,Количество пропущенных артефактов,diagnostics_field_catalog_v19.csv,DI-FLD-MISSING-ARTIFACT-COUNT,designed_target,pending,data_type=integer; scope=diagnostics_manifest; unit=шт.
DI-FLD-BUNDLE-MODE,WS-DIAGNOSTICS,optimized,field,Режим bundle,diagnostics_field_catalog_v19.csv,DI-FLD-BUNDLE-MODE,designed_target,pending,data_type=enum; scope=bundle
DI-FLD-BUNDLE-ID,WS-DIAGNOSTICS,optimized,field,Идентификатор bundle,diagnostics_field_catalog_v19.csv,DI-FLD-BUNDLE-ID,designed_target,pending,data_type=uuid; scope=bundle
DI-FLD-BUILD-PHASE,WS-DIAGNOSTICS,optimized,field,Фаза сборки,diagnostics_field_catalog_v19.csv,DI-FLD-BUILD-PHASE,designed_target,pending,data_type=enum; scope=bundle
DI-FLD-BUILD-PROGRESS,WS-DIAGNOSTICS,optimized,field,Ход сборки,diagnostics_field_catalog_v19.csv,DI-FLD-BUILD-PROGRESS,designed_target,pending,data_type=percent; scope=bundle; unit=проценты
DI-FLD-BUILD-ERROR-TEXT,WS-DIAGNOSTICS,optimized,field,Текст ошибки сборки,diagnostics_field_catalog_v19.csv,DI-FLD-BUILD-ERROR-TEXT,designed_target,pending,data_type=text; scope=bundle
DI-FLD-LATEST-BUNDLE-PATH,WS-DIAGNOSTICS,optimized,field,Путь к последнему bundle,diagnostics_field_catalog_v19.csv,DI-FLD-LATEST-BUNDLE-PATH,designed_target,pending,data_type=path; scope=latest_bundle
DI-FLD-LATEST-BUNDLE-SHA256,WS-DIAGNOSTICS,optimized,field,SHA256 последнего bundle,diagnostics_field_catalog_v19.csv,DI-FLD-LATEST-BUNDLE-SHA256,designed_target,pending,data_type=hash; scope=latest_bundle
DI-FLD-LATEST-BUNDLE-SIZE,WS-DIAGNOSTICS,optimized,field,Размер последнего bundle,diagnostics_field_catalog_v19.csv,DI-FLD-LATEST-BUNDLE-SIZE,designed_target,pending,data_type=integer; scope=latest_bundle; unit=байты
DI-FLD-LATEST-BUNDLE-CREATED-UTC,WS-DIAGNOSTICS,optimized,field,Время создания последнего bundle,diagnostics_field_catalog_v19.csv,DI-FLD-LATEST-BUNDLE-CREATED-UTC,designed_target,pending,data_type=datetime; scope=latest_bundle; unit=UTC
DI-FLD-LATEST-BUNDLE-FRESHNESS,WS-DIAGNOSTICS,optimized,field,Свежесть последнего bundle,diagnostics_field_catalog_v19.csv,DI-FLD-LATEST-BUNDLE-FRESHNESS,designed_target,pending,data_type=integer; scope=latest_bundle; unit=секунды
DI-FLD-HEALTH-STATUS,WS-DIAGNOSTICS,optimized,field,Статус health report,diagnostics_field_catalog_v19.csv,DI-FLD-HEALTH-STATUS,designed_target,pending,data_type=enum; scope=health
DI-FLD-TRIAGE-STATUS,WS-DIAGNOSTICS,optimized,field,Статус triage,diagnostics_field_catalog_v19.csv,DI-FLD-TRIAGE-STATUS,designed_target,pending,data_type=enum; scope=health
DI-FLD-GEOMETRY-ACCEPTANCE-STATUS,WS-DIAGNOSTICS,optimized,field,Статус geometry acceptance,diagnostics_field_catalog_v19.csv,DI-FLD-GEOMETRY-ACCEPTANCE-STATUS,designed_target,pending,data_type=enum; scope=health
DI-FLD-EXPORT-VALIDATION-STATUS,WS-DIAGNOSTICS,optimized,field,Статус export validation,diagnostics_field_catalog_v19.csv,DI-FLD-EXPORT-VALIDATION-STATUS,designed_target,pending,data_type=enum; scope=health
DI-FLD-SELFCHECK-STANDARD-STATUS,WS-DIAGNOSTICS,optimized,field,Статус standard selfcheck,diagnostics_field_catalog_v19.csv,DI-FLD-SELFCHECK-STANDARD-STATUS,designed_target,pending,data_type=enum; scope=selfcheck
DI-FLD-SELFCHECK-FULL-STATUS,WS-DIAGNOSTICS,optimized,field,Статус full selfcheck,diagnostics_field_catalog_v19.csv,DI-FLD-SELFCHECK-FULL-STATUS,designed_target,pending,data_type=enum; scope=selfcheck
DI-FLD-WORKSPACE-CONTRACT-STATUS,WS-DIAGNOSTICS,optimized,field,Статус workspace contract,diagnostics_field_catalog_v19.csv,DI-FLD-WORKSPACE-CONTRACT-STATUS,designed_target,pending,data_type=enum; scope=selfcheck
DI-FLD-PYTHON-EXECUTABLE,WS-DIAGNOSTICS,optimized,field,Фактический python executable,diagnostics_field_catalog_v19.csv,DI-FLD-PYTHON-EXECUTABLE,designed_target,pending,data_type=path; scope=runtime_env
DI-FLD-PREFERRED-HELPER-PYTHON,WS-DIAGNOSTICS,optimized,field,Предпочтительный helper python,diagnostics_field_catalog_v19.csv,DI-FLD-PREFERRED-HELPER-PYTHON,designed_target,pending,data_type=path; scope=runtime_env
DI-FLD-PYTHON-PREFIX,WS-DIAGNOSTICS,optimized,field,Python prefix,diagnostics_field_catalog_v19.csv,DI-FLD-PYTHON-PREFIX,designed_target,pending,data_type=path; scope=runtime_env
DI-FLD-PYTHON-BASE-PREFIX,WS-DIAGNOSTICS,optimized,field,Python base prefix,diagnostics_field_catalog_v19.csv,DI-FLD-PYTHON-BASE-PREFIX,designed_target,pending,data_type=path; scope=runtime_env
DI-FLD-VENV-ACTIVE,WS-DIAGNOSTICS,optimized,field,Признак активного venv,diagnostics_field_catalog_v19.csv,DI-FLD-VENV-ACTIVE,designed_target,pending,data_type=bool; scope=runtime_env
DI-FLD-EFFECTIVE-WORKSPACE,WS-DIAGNOSTICS,optimized,field,Effective workspace,diagnostics_field_catalog_v19.csv,DI-FLD-EFFECTIVE-WORKSPACE,designed_target,pending,data_type=path; scope=runtime_env
DI-FLD-UI-LOG-DIR,WS-DIAGNOSTICS,optimized,field,Путь к каталогу UI логов,diagnostics_field_catalog_v19.csv,DI-FLD-UI-LOG-DIR,designed_target,pending,data_type=path; scope=runtime_env
DI-FLD-BUNDLE-META-PATH,WS-DIAGNOSTICS,optimized,field,Путь к bundle/meta.json,diagnostics_field_catalog_v19.csv,DI-FLD-BUNDLE-META-PATH,designed_target,pending,data_type=path; scope=bundle
DI-FLD-TRIAGE-REPORT-PATH,WS-DIAGNOSTICS,optimized,field,Путь к triage report,diagnostics_field_catalog_v19.csv,DI-FLD-TRIAGE-REPORT-PATH,designed_target,pending,data_type=path; scope=bundle
DI-FLD-HEALTH-REPORT-JSON-PATH,WS-DIAGNOSTICS,optimized,field,Путь к health_report.json,diagnostics_field_catalog_v19.csv,DI-FLD-HEALTH-REPORT-JSON-PATH,designed_target,pending,data_type=path; scope=bundle
DI-FLD-HEALTH-REPORT-MD-PATH,WS-DIAGNOSTICS,optimized,field,Путь к health_report.md,diagnostics_field_catalog_v19.csv,DI-FLD-HEALTH-REPORT-MD-PATH,designed_target,pending,data_type=path; scope=bundle
DI-FLD-SELFCHECK-STANDARD-PATH,WS-DIAGNOSTICS,optimized,field,Путь к standard selfcheck,diagnostics_field_catalog_v19.csv,DI-FLD-SELFCHECK-STANDARD-PATH,designed_target,pending,data_type=path; scope=bundle
DI-FLD-SELFCHECK-FULL-PATH,WS-DIAGNOSTICS,optimized,field,Путь к full selfcheck,diagnostics_field_catalog_v19.csv,DI-FLD-SELFCHECK-FULL-PATH,designed_target,pending,data_type=path; scope=bundle
DI-FLD-EVIDENCE-MANIFEST-PATH,WS-DIAGNOSTICS,optimized,field,Путь к merged evidence manifest,diagnostics_field_catalog_v19.csv,DI-FLD-EVIDENCE-MANIFEST-PATH,designed_target,pending,data_type=path; scope=bundle
DI-FLD-CRASH-AUTOSAVE-REQUEST-ID,WS-DIAGNOSTICS,optimized,field,Идентификатор autosave-запроса,diagnostics_field_catalog_v19.csv,DI-FLD-CRASH-AUTOSAVE-REQUEST-ID,designed_target,pending,data_type=uuid; scope=autosave
DI-FLD-AUTOSAVE-REQUEST-MODE,WS-DIAGNOSTICS,optimized,field,Режим autosave,diagnostics_field_catalog_v19.csv,DI-FLD-AUTOSAVE-REQUEST-MODE,designed_target,pending,data_type=enum; scope=autosave
DI-FLD-INCLUDE-UI-LOGS,WS-DIAGNOSTICS,optimized,field,Включать UI логи,diagnostics_field_catalog_v19.csv,DI-FLD-INCLUDE-UI-LOGS,designed_target,pending,data_type=bool; scope=bundle_policy
DI-FLD-INCLUDE-RUN-ARTIFACTS,WS-DIAGNOSTICS,optimized,field,Включать run artifacts,diagnostics_field_catalog_v19.csv,DI-FLD-INCLUDE-RUN-ARTIFACTS,designed_target,pending,data_type=bool; scope=bundle_policy
DI-FLD-INCLUDE-ANIMATOR-CAPTURE,WS-DIAGNOSTICS,optimized,field,Включать animator capture,diagnostics_field_catalog_v19.csv,DI-FLD-INCLUDE-ANIMATOR-CAPTURE,designed_target,pending,data_type=bool; scope=bundle_policy
DI-FLD-INCLUDE-SYSTEM-INFO,WS-DIAGNOSTICS,optimized,field,Включать system info,diagnostics_field_catalog_v19.csv,DI-FLD-INCLUDE-SYSTEM-INFO,designed_target,pending,data_type=bool; scope=bundle_policy
DI-FLD-INCLUDE-PERF-TRACE,WS-DIAGNOSTICS,optimized,field,Включать perf trace,diagnostics_field_catalog_v19.csv,DI-FLD-INCLUDE-PERF-TRACE,designed_target,pending,data_type=bool; scope=bundle_policy
DI-FLD-INCLUDE-BROWSER-TRACE,WS-DIAGNOSTICS,optimized,field,Включать browser trace,diagnostics_field_catalog_v19.csv,DI-FLD-INCLUDE-BROWSER-TRACE,designed_target,pending,data_type=bool; scope=bundle_policy
DI-FLD-INCLUDE-RELEASE-METADATA,WS-DIAGNOSTICS,optimized,field,Включать release metadata,diagnostics_field_catalog_v19.csv,DI-FLD-INCLUDE-RELEASE-METADATA,designed_target,pending,data_type=bool; scope=bundle_policy
DI-FLD-INCLUDE-SOURCE-ARTIFACTS,WS-DIAGNOSTICS,optimized,field,Включать source artifacts,diagnostics_field_catalog_v19.csv,DI-FLD-INCLUDE-SOURCE-ARTIFACTS,designed_target,pending,data_type=bool; scope=bundle_policy
DI-FLD-INCLUDE-DERIVED-ARTIFACTS,WS-DIAGNOSTICS,optimized,field,Включать derived artifacts,diagnostics_field_catalog_v19.csv,DI-FLD-INCLUDE-DERIVED-ARTIFACTS,designed_target,pending,data_type=bool; scope=bundle_policy
DI-FLD-INCLUDE-RUNTIME-ARTIFACTS,WS-DIAGNOSTICS,optimized,field,Включать runtime artifacts,diagnostics_field_catalog_v19.csv,DI-FLD-INCLUDE-RUNTIME-ARTIFACTS,designed_target,pending,data_type=bool; scope=bundle_policy
DI-FLD-BUNDLE-NOTES,WS-DIAGNOSTICS,optimized,field,Заметка к bundle,diagnostics_field_catalog_v19.csv,DI-FLD-BUNDLE-NOTES,designed_target,pending,data_type=text; scope=bundle_policy
DI-FLD-EXTERNAL-SEND-TARGET,WS-DIAGNOSTICS,optimized,field,Целевой адрес/канал отправки,diagnostics_field_catalog_v19.csv,DI-FLD-EXTERNAL-SEND-TARGET,designed_target,pending,data_type=text; scope=send
DI-FLD-SEND-READY,WS-DIAGNOSTICS,optimized,field,Готовность к отправке,diagnostics_field_catalog_v19.csv,DI-FLD-SEND-READY,designed_target,pending,data_type=bool; scope=send
DI-FLD-HELPER-RUNTIME-ERROR,WS-DIAGNOSTICS,optimized,field,Ошибка helper runtime,diagnostics_field_catalog_v19.csv,DI-FLD-HELPER-RUNTIME-ERROR,designed_target,pending,data_type=text; scope=runtime_env
DI-FLD-GEOMETRY-ACCEPTANCE-SUMMARY,WS-DIAGNOSTICS,optimized,field,Сводка geometry acceptance,diagnostics_field_catalog_v19.csv,DI-FLD-GEOMETRY-ACCEPTANCE-SUMMARY,designed_target,pending,data_type=text; scope=health
DI-FLD-EVIDENCE-GAPS-SUMMARY,WS-DIAGNOSTICS,optimized,field,Сводка evidence gaps,diagnostics_field_catalog_v19.csv,DI-FLD-EVIDENCE-GAPS-SUMMARY,designed_target,pending,data_type=text; scope=health
DI-FLD-LAUNCHER-READINESS-SOURCE,WS-DIAGNOSTICS,optimized,field,Источник readiness launcher,diagnostics_field_catalog_v19.csv,DI-FLD-LAUNCHER-READINESS-SOURCE,designed_target,pending,data_type=enum; scope=runtime_env
DI-FLD-LAST-UI-SESSION-STATUS,WS-DIAGNOSTICS,optimized,field,Статус последней UI сессии,diagnostics_field_catalog_v19.csv,DI-FLD-LAST-UI-SESSION-STATUS,designed_target,pending,data_type=enum; scope=runtime_env
DI-TASK-LOAD-MANIFEST,WS-DIAGNOSTICS,optimized,task,Загрузить и слить evidence manifest,manual_operational_model,DI-TASK-LOAD-MANIFEST,designed_target,pending,Operational node for internal action→feedback graph.
DI-TASK-SELFCHECK,WS-DIAGNOSTICS,optimized,task,Запустить standard selfcheck,manual_operational_model,DI-TASK-SELFCHECK,designed_target,pending,Operational node for internal action→feedback graph.
DI-TASK-RUNTIME,WS-DIAGNOSTICS,optimized,task,Проверить helper runtime и effective workspace,manual_operational_model,DI-TASK-RUNTIME,designed_target,pending,Operational node for internal action→feedback graph.
DI-TASK-CONTENTS,WS-DIAGNOSTICS,optimized,task,Выбрать состав bundle,manual_operational_model,DI-TASK-CONTENTS,designed_target,pending,Operational node for internal action→feedback graph.
DI-TASK-COLLECT,WS-DIAGNOSTICS,optimized,task,Собрать diagnostics bundle,manual_operational_model,DI-TASK-COLLECT,designed_target,pending,Operational node for internal action→feedback graph.
DI-TASK-REVIEW-HEALTH,WS-DIAGNOSTICS,optimized,task,Открыть health report и triage,manual_operational_model,DI-TASK-REVIEW-HEALTH,designed_target,pending,Operational node for internal action→feedback graph.
DI-TASK-OPEN-LAST,WS-DIAGNOSTICS,optimized,task,Открыть последний bundle и путь к нему,manual_operational_model,DI-TASK-OPEN-LAST,designed_target,pending,Operational node for internal action→feedback graph.
DI-TASK-SEND,WS-DIAGNOSTICS,optimized,task,Отправить архив диагностики,manual_operational_model,DI-TASK-SEND,designed_target,pending,Operational node for internal action→feedback graph.
DI-CHECK-CONTEXT,WS-DIAGNOSTICS,optimized,check,"Проверка, что context и evidence manifest загружены",manual_operational_model,DI-CHECK-CONTEXT,designed_target,pending,Operational node for internal action→feedback graph.
DI-CHECK-SELFCHECK,WS-DIAGNOSTICS,optimized,check,"Проверка, что standard selfcheck актуален",manual_operational_model,DI-CHECK-SELFCHECK,designed_target,pending,Operational node for internal action→feedback graph.
DI-CHECK-RUNTIME,WS-DIAGNOSTICS,optimized,check,Проверка helper python и workspace contract,manual_operational_model,DI-CHECK-RUNTIME,designed_target,pending,Operational node for internal action→feedback graph.
DI-CHECK-CONTENTS,WS-DIAGNOSTICS,optimized,check,Проверка обязательного состава bundle,manual_operational_model,DI-CHECK-CONTENTS,designed_target,pending,Operational node for internal action→feedback graph.
DI-CHECK-FRESH,WS-DIAGNOSTICS,optimized,check,Проверка свежести последнего bundle,manual_operational_model,DI-CHECK-FRESH,designed_target,pending,Operational node for internal action→feedback graph.
