node_id,scope,surface,kind,label_current,label_recommended,semantic_issue,severity,why_it_hurts,status,semantic_quality_score_1_5,cost_impact_launch_shell,cost_impact_diagnostics,cost_impact_compare,route_priority
DI-BTN-OPEN-FOLDER,optimized,diagnostics,secondary_button,Открыть папку,Открыть папку,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-COPY-PATH,optimized,diagnostics,secondary_button,Скопировать путь,Скопировать путь,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-COPY-SHA,optimized,diagnostics,secondary_button,Скопировать SHA256,Скопировать SHA256,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-EXPORT-MANIFEST,optimized,diagnostics,secondary_button,Сохранить manifest,Сохранить manifest,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-SEND-MANUAL,optimized,diagnostics,secondary_button,Отправить вручную,Отправить вручную,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-INPUT-SEND-TARGET,optimized,diagnostics,text_field,Канал/адрес отправки,Канал/адрес отправки,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-SEND-READY,optimized,diagnostics,badge,Готовность к отправке,Готовность к отправке,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-LIST-BUILD-PHASES,optimized,diagnostics,list_view,Список фаз сборки,Список фаз сборки,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-LIST-BUILD-OUTPUTS,optimized,diagnostics,list_view,Список ожидаемых outputs,Список ожидаемых outputs,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-TXT-INSPECTOR,optimized,diagnostics,section_title,Свойства и пояснения,Свойства и пояснения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-SELECTED-TYPE,optimized,diagnostics,badge,Тип выбранного объекта,Тип выбранного объекта,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-SELECTED-SOURCE,optimized,diagnostics,badge,Источник,Источник,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-PRODUCER,optimized,diagnostics,badge,Producer workspace,Producer workspace,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-VIEW-HELP,optimized,diagnostics,help_panel,Развёрнутая помощь,Развёрнутая помощь,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-VIEW-PROPERTIES,optimized,diagnostics,property_panel,Свойства выбранного evidence item,Свойства выбранного evidence item,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-LIST-WARNING-LINKS,optimized,diagnostics,list_view,Связанные warnings,Связанные warnings,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-LIST-ARTIFACT-POINTERS,optimized,diagnostics,list_view,Связанные artifact pointers,Связанные artifact pointers,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-OPEN-ARTIFACT,optimized,diagnostics,secondary_button,Открыть артефакт,Открыть артефакт,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-SHOW-IN-FOLDER,optimized,diagnostics,secondary_button,Показать в папке,Показать в папке,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-PHASE,optimized,diagnostics,badge,Фаза,Фаза,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-PROGRESS-BUILD,optimized,diagnostics,progress_bar,Ход сборки,Ход сборки,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
