PAR_ID,FIELD_ID,FULL_NAME_RU,SHORT_NAME_RU,SYMBOL,UNIT,DATA_TYPE,STORAGE_FORMAT,INPUT_FORMAT,ALLOWED_VALUES,DEFAULT_VALUE,DEPENDENCIES,GROUP_ID,SOURCE_OF_TRUTH,CODE_LOCATION,GUI_SURFACES,ROLE_IN_LOGIC,VISIBILITY_ROLE,EDITABILITY,ACCESSIBILITY,WHY_AVAILABLE_OR_NOT,DERIVED_PRESENTATIONS,LEGENDS_AND_INDICATORS,TEST_AND_ACCEPTANCE_LINKS,STATUS,SOURCE_ID
PAR-0440,PI-FLD-MASS-SPRUNG,Подрессоренная масса,Подрессоренная масса,,кг,number,кг,as_declared,>0,,,GRP-INPUT-MASS,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Подрессоренная часть полной массы.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0441,PI-FLD-MASS-UNSPRUNG-FRONT,Неподрессоренная масса передней оси,Неподрессоренная масса передней оси,,кг,number,кг,as_declared,>=0,,,GRP-INPUT-MASS,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Суммарная неподрессоренная масса передней оси.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0442,PI-FLD-MASS-UNSPRUNG-REAR,Неподрессоренная масса задней оси,Неподрессоренная масса задней оси,,кг,number,кг,as_declared,>=0,,,GRP-INPUT-MASS,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Суммарная неподрессоренная масса задней оси.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0443,PI-FLD-IXX,Момент инерции вокруг продольной оси,Момент инерции вокруг продольной оси,,кг·м²,number,кг·м²,as_declared,>=0,,,GRP-INPUT-MASS,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Инерция вокруг продольной оси.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0444,PI-FLD-IYY,Момент инерции вокруг поперечной оси,Момент инерции вокруг поперечной оси,,кг·м²,number,кг·м²,as_declared,>=0,,,GRP-INPUT-MASS,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Инерция вокруг поперечной оси.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0445,PI-FLD-IZZ,Момент инерции вокруг вертикальной оси,Момент инерции вокруг вертикальной оси,,кг·м²,number,кг·м²,as_declared,>=0,,,GRP-INPUT-MASS,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Инерция вокруг вертикальной оси.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0446,PI-FLD-PAYLOAD,Дополнительная полезная нагрузка,Дополнительная полезная нагрузка,,кг,number,кг,as_declared,>=0,,,GRP-INPUT-MASS,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Добавочная полезная нагрузка.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0447,PI-FLD-SPRING-MODE-FR-C1,Передняя пружина C1 — режим настройки,Передняя пружина C1 — режим настройки,,not_applicable,enum,as_declared,enum,ручной|авто_статическое_середина_хода,,,GRP-INPUT-SPRING,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Режим настройки семейства передняя пружина c1.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0448,PI-FLD-SPRING-RATE-FR-C1,Передняя пружина C1 — жёсткость,Передняя пружина C1 — жёсткость,,Н/мм,number,Н/мм,as_declared,>0,,,GRP-INPUT-SPRING,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Жёсткость передняя пружина c1.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0449,PI-FLD-SPRING-PRELOAD-FR-C1,Передняя пружина C1 — преднатяг,Передняя пружина C1 — преднатяг,,мм,number,мм,as_declared,>=0,,,GRP-INPUT-SPRING,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Преднатяг передняя пружина c1.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0450,PI-FLD-SPRING-MODE-FR-C2,Передняя пружина C2 — режим настройки,Передняя пружина C2 — режим настройки,,not_applicable,enum,as_declared,enum,ручной|авто_статическое_середина_хода,,,GRP-INPUT-SPRING,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Режим настройки семейства передняя пружина c2.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0451,PI-FLD-SPRING-RATE-FR-C2,Передняя пружина C2 — жёсткость,Передняя пружина C2 — жёсткость,,Н/мм,number,Н/мм,as_declared,>0,,,GRP-INPUT-SPRING,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Жёсткость передняя пружина c2.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0452,PI-FLD-SPRING-PRELOAD-FR-C2,Передняя пружина C2 — преднатяг,Передняя пружина C2 — преднатяг,,мм,number,мм,as_declared,>=0,,,GRP-INPUT-SPRING,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Преднатяг передняя пружина c2.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0453,PI-FLD-SPRING-MODE-RR-C1,Задняя пружина C1 — режим настройки,Задняя пружина C1 — режим настройки,,not_applicable,enum,as_declared,enum,ручной|авто_статическое_середина_хода,,,GRP-INPUT-SPRING,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Режим настройки семейства задняя пружина c1.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0454,PI-FLD-SPRING-RATE-RR-C1,Задняя пружина C1 — жёсткость,Задняя пружина C1 — жёсткость,,Н/мм,number,Н/мм,as_declared,>0,,,GRP-INPUT-SPRING,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Жёсткость задняя пружина c1.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
PAR-0455,PI-FLD-SPRING-PRELOAD-RR-C1,Задняя пружина C1 — преднатяг,Задняя пружина C1 — преднатяг,,мм,number,мм,as_declared,>=0,,,GRP-INPUT-SPRING,default_base.json_and_default_ranges.json,pneumo_solver_ui/default_base.json; pneumo_solver_ui/default_ranges.json,WS-INPUTS,Преднатяг задняя пружина c1.,inputs,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-INPUTS; downstream access определяется pipeline matrix.,,,,covered,SRC-021
