UI_ID,UI_NAME_RU,UI_TYPE,WORKSPACE_ID,WINDOW_ID,SCREEN_IDS,REGION_ID,PARENT_CONTAINER_ID,X_LOCAL_PX,Y_LOCAL_PX,MIN_WIDTH_PX,MIN_HEIGHT_PX,PREFERRED_WIDTH_PX,PREFERRED_HEIGHT_PX,SOURCE_BINDING,RELATED_PAR_ID,VISIBLE_WHEN,ENABLED_WHEN,TOOLTIP_REQUIRED,HELP_REQUIRED,SCROLL_BEHAVIOR,POSITIONING_RULE,RESIZE_RULE,STATE_MODEL,SOURCE_ID
IN-BTN-COLLAPSE-ALL,Свернуть все группы,ghost_button,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-05,IN-GROUPS,IN-GROUPS,132,520,90,21,120,28,inputs.groups.collapse_all,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-LIST-GROUP-FIELDS,Список полей активной группы,field_list,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-05,IN-FORM,IN-FORM,0,0,342,33,456,44,inputs.active_group.fields,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-CARD-GROUP-SUMMARY,Карточка сводки активной группы,summary_card,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-05,IN-FORM,IN-FORM,0,52,342,70,456,94,inputs.active_group.summary,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-BTN-FILTER-REQUIRED,Показать только обязательные,ghost_button,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-05,IN-FORM,IN-FORM,0,158,132,21,176,28,inputs.filter.required,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-BTN-SHOW-ONLY-INVALID,Показать только проблемные,ghost_button,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-05,IN-FORM,IN-FORM,188,158,132,21,176,28,inputs.filter.invalid,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-FORM-FIELD-HOST,Область полей активной группы,form_host,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-05,IN-FORM,IN-FORM,0,198,342,296,456,394,inputs.active_group.form,,Всегда,Всегда,Да,Да,Вертикальная,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Ширина адаптируется к контейнеру; высота фиксирована или скроллируема по правилу контейнера.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-BTN-COMPARE-LAST-SAVED,Сравнить с последним сохранением,ghost_button,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-05,IN-FORM,IN-FORM,0,604,166,22,222,30,inputs.compare.last_saved,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-CANVAS-FRAME-TOP,Эскиз рамы сверху,canvas,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-06,IN-TWIN,IN-TWIN,0,0,429,126,572,168,inputs.twin.frame_top,,Когда активны group_project_meta или group_frame_geometry,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-CANVAS-SUSP-FRONT,Эскиз подвески спереди,canvas,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-06,IN-TWIN,IN-TWIN,0,176,210,126,280,168,inputs.twin.susp_front,,Когда активны group_springs или group_cylinders,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-CANVAS-SUSP-SIDE,Эскиз подвески сбоку,canvas,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-06,IN-TWIN,IN-TWIN,292,176,210,126,280,168,inputs.twin.susp_side,,Когда активны group_frame_geometry|group_springs|group_cylinders,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-CANVAS-PNEUMO-SCHEME,Схема пневматической сети,canvas,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-06,IN-TWIN,IN-TWIN,0,352,210,126,280,168,inputs.twin.pneumo,,Когда активна group_pneumatics,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-CANVAS-CYLINDER-RANGE,Диапазоны хода цилиндров,canvas,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-06,IN-TWIN,IN-TWIN,292,352,210,126,280,168,inputs.twin.cylinder_range,,Когда активна group_cylinders,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-CANVAS-MASS-MAP,Карта масс и центра тяжести,canvas,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-06,IN-TWIN,IN-TWIN,0,528,210,96,280,128,inputs.twin.mass_map,,Когда активна group_masses_inertia,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-LEGEND-TWIN-MODE,Легенда режима visual twin,legend,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-06,IN-TWIN,IN-TWIN,292,528,210,30,280,40,inputs.twin.legend,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-TXT-TWIN-SOURCE,Подпись источника visual twin,caption,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-06,IN-TWIN,IN-TWIN,292,576,210,16,280,22,inputs.twin.source_text,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-TXT-TWIN-WARNING,Предупреждение visual twin,warning_text,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-02;INPUTS-SCR-03;INPUTS-SCR-04;INPUTS-SCR-06,IN-TWIN,IN-TWIN,292,606,210,34,280,46,inputs.twin.warning_text,,Когда данных недостаточно,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-BANNER-VALIDATION,Баннер проверки исходных данных,message_bar,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-05;INPUTS-SCR-06,IN-VALID,IN-VALID,0,0,420,28,560,38,inputs.validation.summary_banner,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-TABLE-VALIDATION-ISSUES,Таблица validation issues,data_table,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-05;INPUTS-SCR-06,IN-VALID,IN-VALID,0,48,420,136,560,182,inputs.validation.issues,,Всегда,Всегда,Да,Да,Вертикальная,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Ширина адаптируется к контейнеру; высота фиксирована или скроллируема по правилу контейнера.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
IN-TABLE-DIRTY-DIFF,Таблица отличий от last saved,data_table,WS-INPUTS,WIN-MAIN-SHELL,INPUTS-SCR-01;INPUTS-SCR-05;INPUTS-SCR-06,IN-VALID,IN-VALID,0,240,420,106,560,142,inputs.validation.dirty_diff,,Всегда,Всегда,Да,Да,Вертикальная,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Ширина адаптируется к контейнеру; высота фиксирована или скроллируема по правилу контейнера.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-021
